CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,Hdop,NumSats,FixTime,2D/3D,Date,Time Zone
51895,22,270,20,0,64,27,-32.45411,152.49053,0.9,10,38,3,27/09/2022,
51895,22,270,21,0,2,31,-32.45417,152.49057,0.8,10,38,3,27/09/2022,
51895,22,270,22,0,2,28,-32.45413,152.4906,1.1,7,38,3,27/09/2022,
51895,22,270,23,0,4,26,-32.45419,152.49041,0.9,9,38,3,27/09/2022,
51895,22,271,0,0,2,28,-32.45409,152.49053,0.8,9,38,3,28/09/2022,
51895,22,271,1,0,2,29,-32.45424,152.49052,1.2,7,38,3,28/09/2022,
51895,22,271,2,0,2,28,-32.45407,152.49053,0.9,9,37,3,28/09/2022,
51895,22,271,3,0,0,27,-32.45415,152.49052,0.9,8,38,3,28/09/2022,
51895,22,271,4,0,2,27,-32.45417,152.49041,1,8,38,3,28/09/2022,
51895,22,271,5,0,2,25,-32.45424,152.49053,0.9,8,38,3,28/09/2022,
51895,22,271,6,0,80,26,-32.454,152.49885,0.8,9,39,3,28/09/2022,
51895,22,271,7,0,66,28,-32.44743,152.51605,1,8,39,3,28/09/2022,
51895,22,271,8,0,78,31,-32.44869,152.51498,0.7,10,38,3,28/09/2022,
51895,22,271,9,1,16,36,-32.44829,152.51478,0.7,10,64,3,28/09/2022,
51895,22,271,10,0,32,39,-32.44891,152.51582,1,8,40,3,28/09/2022,
51895,22,271,11,0,12,41,-32.44898,152.51577,0.9,9,38,3,28/09/2022,
51895,22,271,12,0,0,33,-32.44902,152.51579,0.8,9,38,3,28/09/2022,
51895,22,271,13,0,4,40,-32.44895,152.51567,1.2,6,38,3,28/09/2022,
51895,22,271,14,1,26,30,-32.44625,152.51441,1.3,7,64,3,28/09/2022,
51895,22,271,15,0,92,27,-32.44506,152.52291,0.9,10,39,3,28/09/2022,
51895,22,271,16,0,54,28,-32.44876,152.51493,1,9,38,3,28/09/2022,
51895,22,271,17,0,70,27,-32.4473,152.51429,0.8,10,38,3,28/09/2022,
51895,22,271,18,0,64,25,-32.45031,152.51579,0.9,9,39,3,28/09/2022,
51895,22,271,19,0,68,25,-32.44745,152.51432,0.8,10,38,3,28/09/2022,
51895,22,271,20,0,10,27,-32.44851,152.51478,0.8,11,38,3,28/09/2022,
51895,22,271,21,0,38,25,-32.4489,152.51582,0.8,10,38,3,28/09/2022,
51895,22,271,22,0,2,29,-32.44888,152.51579,0.9,8,38,3,28/09/2022,
51895,22,271,23,0,32,28,-32.44872,152.51579,0.8,9,37,3,28/09/2022,
51895,22,272,0,0,2,27,-32.44862,152.51577,1,7,40,3,29/09/2022,
51895,22,272,1,1,0,29,-32.44876,152.516,1.4,6,92,3,29/09/2022,
51895,22,272,2,0,0,28,-32.44873,152.51544,1.1,6,38,3,29/09/2022,
51895,22,272,3,0,2,28,-32.44839,152.51562,1.1,6,39,3,29/09/2022,
51895,22,272,4,0,2,25,-32.44869,152.51544,1.2,7,39,3,29/09/2022,
51895,22,272,6,1,94,23,-32.45859,152.48136,0.7,10,65,3,29/09/2022,
51895,22,272,7,0,92,25,-32.46475,152.45513,1.1,8,38,3,29/09/2022,
51895,22,272,8,0,98,24,-32.44489,152.45497,1,8,38,3,29/09/2022,
51895,22,272,9,0,92,28,-32.41353,152.47149,1,8,38,3,29/09/2022,
51895,22,272,11,1,94,32,-32.38323,152.43658,0.8,10,66,3,29/09/2022,
51895,22,272,12,0,88,28,-32.38093,152.43383,0.8,9,39,3,29/09/2022,
51895,22,272,13,0,6,40,-32.38079,152.43403,1.1,7,38,3,29/09/2022,
51895,22,272,14,1,80,29,-32.38512,152.43095,1.1,7,88,3,29/09/2022,
51895,22,272,15,0,94,29,-32.37827,152.45016,0.9,9,39,3,29/09/2022,
51895,22,272,16,0,92,26,-32.38732,152.45959,1.2,8,38,3,29/09/2022,
51895,22,272,17,0,90,27,-32.3798,152.44766,0.8,10,38,3,29/09/2022,
51895,22,272,18,0,62,27,-32.38063,152.43606,0.9,10,38,3,29/09/2022,
51895,22,272,19,0,4,26,-32.38046,152.43621,0.8,10,38,3,29/09/2022,
51895,22,272,20,0,2,27,-32.38062,152.4362,0.8,9,38,3,29/09/2022,
51895,22,272,21,0,2,27,-32.38058,152.43621,0.8,9,38,3,29/09/2022,
51895,22,272,22,0,2,26,-32.38055,152.4362,0.9,8,38,3,29/09/2022,
51895,22,272,23,0,2,25,-32.38026,152.43647,0.8,9,38,3,29/09/2022,
51895,22,273,0,0,2,28,-32.3805,152.43629,0.8,9,38,3,30/09/2022,
51895,22,273,1,0,2,26,-32.38063,152.43617,0.9,10,38,3,30/09/2022,
51895,22,273,2,0,2,25,-32.38058,152.43635,0.8,9,38,3,30/09/2022,
51895,22,273,3,0,2,25,-32.38056,152.43635,0.9,8,38,3,30/09/2022,
51895,22,273,4,0,2,28,-32.38048,152.4362,1.1,7,37,3,30/09/2022,
51895,22,273,5,0,44,25,-32.3847,152.43911,0.9,8,38,3,30/09/2022,
51895,22,273,6,0,94,25,-32.38794,152.46063,1.1,7,38,3,30/09/2022,
51895,22,273,7,0,52,25,-32.38576,152.45761,1.1,7,37,3,30/09/2022,
51895,22,273,8,0,28,27,-32.38789,152.45802,1,8,38,3,30/09/2022,
51895,22,273,9,0,70,28,-32.39312,152.46112,0.8,9,38,3,30/09/2022,
51895,22,273,10,0,50,26,-32.38603,152.45748,1.2,8,39,3,30/09/2022,
51895,22,273,11,0,4,29,-32.38581,152.45779,1.1,8,38,3,30/09/2022,
51895,22,273,12,0,24,30,-32.38736,152.45803,0.9,8,38,3,30/09/2022,
51895,22,273,13,0,80,29,-32.38822,152.46038,1.1,7,40,3,30/09/2022,
51895,22,273,14,1,44,31,-32.38701,152.45753,1.6,6,64,3,30/09/2022,
51895,22,273,15,0,14,31,-32.38606,152.45783,1.3,7,38,3,30/09/2022,
51895,22,273,16,0,40,30,-32.3799,152.4586,0.9,10,38,3,30/09/2022,
51895,22,273,17,0,62,29,-32.37696,152.44995,1,9,38,3,30/09/2022,
51895,22,273,18,0,64,25,-32.38798,152.46131,0.8,10,38,3,30/09/2022,
51895,22,273,19,0,72,26,-32.37975,152.44537,0.9,10,38,3,30/09/2022,
51895,22,273,20,0,0,26,-32.38,152.4454,0.8,10,38,3,30/09/2022,
51895,22,273,21,0,4,27,-32.3799,152.44535,0.8,10,38,3,30/09/2022,
51895,22,273,22,0,2,25,-32.3798,152.44535,1.1,7,38,3,30/09/2022,
51895,22,273,23,0,2,27,-32.37957,152.44552,0.8,9,38,3,30/09/2022,
51895,22,274,0,0,2,25,-32.3797,152.44525,0.8,10,38,3,1/10/2022,
51895,22,274,1,0,0,25,-32.37993,152.44514,0.9,9,38,3,1/10/2022,
51895,22,274,2,0,4,28,-32.37987,152.44544,0.9,9,38,3,1/10/2022,
51895,22,274,3,0,2,29,-32.37982,152.44543,0.9,8,38,3,1/10/2022,
51895,22,274,4,1,8,27,-32.37944,152.4454,1.4,6,90,3,1/10/2022,
51895,22,274,5,0,78,24,-32.37523,152.45375,1,7,38,3,1/10/2022,
51895,22,274,6,1,92,25,-32.37634,152.46336,0.8,10,69,3,1/10/2022,
51895,22,274,7,0,88,24,-32.3694,152.46694,0.9,9,38,3,1/10/2022,
51895,22,274,8,0,92,27,-32.39074,152.45997,0.9,9,38,3,1/10/2022,
51895,22,274,9,0,76,32,-32.4073,152.45501,1,10,38,3,1/10/2022,
51895,22,274,10,0,34,34,-32.4075,152.45384,1,9,38,3,1/10/2022,
51895,22,274,11,0,60,29,-32.40878,152.45288,0.8,10,38,3,1/10/2022,
51895,22,274,12,0,56,33,-32.40729,152.45384,0.8,9,37,3,1/10/2022,
51895,22,274,13,0,40,37,-32.40715,152.4539,1.4,6,38,3,1/10/2022,
51895,22,274,14,0,2,35,-32.40713,152.45397,0.8,9,38,3,1/10/2022,
51895,22,274,15,0,66,28,-32.40758,152.45344,0.8,10,38,3,1/10/2022,
51895,22,274,16,0,30,30,-32.40878,152.45285,1,9,39,3,1/10/2022,
51895,22,274,17,0,88,25,-32.41581,152.47474,1,9,38,3,1/10/2022,
51895,22,274,18,0,88,25,-32.42646,152.50041,0.8,10,38,3,1/10/2022,
51895,22,274,19,0,94,25,-32.44868,152.5149,0.7,11,38,3,1/10/2022,
51895,22,274,20,0,40,27,-32.44729,152.51559,0.7,11,38,3,1/10/2022,
51895,22,274,21,0,92,25,-32.44699,152.51586,0.8,9,38,3,1/10/2022,
51895,22,274,22,0,60,25,-32.44885,152.51582,1.3,6,38,3,1/10/2022,
51895,22,274,23,0,0,30,-32.4489,152.51585,0.8,9,39,3,1/10/2022,
51895,22,275,0,0,42,26,-32.4481,152.51556,1.1,8,38,3,2/10/2022,
51895,22,275,1,0,56,25,-32.44865,152.51585,1.1,8,38,3,2/10/2022,
51895,22,275,2,0,20,25,-32.44818,152.51475,1,8,38,3,2/10/2022,
51895,22,275,3,0,12,27,-32.44823,152.51483,0.8,9,38,3,2/10/2022,
51895,22,275,4,0,6,25,-32.44776,152.51513,1.1,7,38,3,2/10/2022,
51895,22,275,5,0,8,26,-32.44818,152.51528,0.8,10,38,3,2/10/2022,
51895,22,275,6,0,44,24,-32.45078,152.51914,0.8,10,38,3,2/10/2022,
51895,22,275,7,0,4,25,-32.45079,152.51907,1,8,38,3,2/10/2022,
51895,22,275,8,0,46,26,-32.44889,152.51582,0.9,9,38,3,2/10/2022,
51895,22,275,9,0,2,37,-32.44887,152.51585,0.7,11,38,3,2/10/2022,
51895,22,275,10,0,54,29,-32.44826,152.51425,1,9,37,3,2/10/2022,
51895,22,275,11,0,82,30,-32.44903,152.5147,0.9,9,38,3,2/10/2022,
51895,22,275,12,0,28,30,-32.4485,152.51617,0.9,9,38,3,2/10/2022,
51895,22,275,13,1,6,31,-32.44807,152.51609,1.2,6,77,3,2/10/2022,
51895,22,275,14,0,8,34,-32.44792,152.51655,0.9,9,39,3,2/10/2022,
51895,22,275,15,0,6,37,-32.44804,152.51638,1,8,38,3,2/10/2022,
51895,22,275,16,0,14,31,-32.44802,152.51806,1.2,8,38,3,2/10/2022,
51895,22,275,17,0,84,28,-32.45558,152.50196,0.7,11,37,3,2/10/2022,
51895,22,275,18,0,90,25,-32.46165,152.46673,0.7,11,38,3,2/10/2022,
51895,22,275,19,0,82,24,-32.46925,152.43988,0.7,11,38,3,2/10/2022,
51895,22,275,20,0,70,23,-32.46696,152.45552,0.7,12,37,3,2/10/2022,
51895,22,275,21,0,2,26,-32.46693,152.45552,1,9,38,3,2/10/2022,
51895,22,275,22,0,18,25,-32.46618,152.45405,1,8,38,3,2/10/2022,
51895,22,275,23,0,6,25,-32.46622,152.45405,0.8,10,37,3,2/10/2022,
51895,22,276,0,0,6,26,-32.46591,152.4539,0.8,10,38,3,3/10/2022,
51895,22,276,1,0,4,27,-32.4657,152.4541,0.8,10,38,3,3/10/2022,
51895,22,276,2,0,6,25,-32.46561,152.45445,1,8,37,3,3/10/2022,
51895,22,276,3,0,4,26,-32.46548,152.45436,0.8,9,38,3,3/10/2022,
51895,22,276,4,0,0,25,-32.46559,152.45436,1.1,7,38,3,3/10/2022,
51895,22,276,5,0,18,24,-32.46521,152.45417,0.8,10,38,3,3/10/2022,
51895,22,276,6,0,12,28,-32.46529,152.4541,1.2,8,39,3,3/10/2022,
51895,22,276,7,0,56,25,-32.46508,152.46092,0.9,8,39,3,3/10/2022,
51895,22,276,9,0,94,25,-32.44881,152.51799,0.8,10,38,3,3/10/2022,
51895,22,276,10,0,36,31,-32.44831,152.51457,1.8,6,40,3,3/10/2022,
51895,22,276,11,0,6,36,-32.44825,152.51452,1,8,38,3,3/10/2022,
51895,22,276,12,0,22,37,-32.44799,152.5151,0.9,7,39,3,3/10/2022,
51895,22,276,13,0,66,36,-32.44828,152.51455,1.1,7,38,3,3/10/2022,
51895,22,276,14,0,10,34,-32.44827,152.51457,0.9,8,38,3,3/10/2022,
51895,22,276,15,0,52,31,-32.44714,152.5193,1,8,38,3,3/10/2022,
51895,22,276,16,0,86,32,-32.4533,152.51943,0.9,10,38,3,3/10/2022,
51895,22,276,17,0,74,29,-32.45212,152.51361,0.7,11,38,3,3/10/2022,
51895,22,276,18,0,64,27,-32.44815,152.51602,0.9,9,38,3,3/10/2022,
51895,22,276,19,0,4,30,-32.44882,152.51579,0.7,11,40,3,3/10/2022,
51895,22,276,20,0,0,36,-32.44888,152.51586,1.1,7,58,3,3/10/2022,
51895,22,276,21,0,2,36,-32.4489,152.51585,1,8,39,3,3/10/2022,
51895,22,276,22,0,2,37,-32.4489,152.51593,1.4,5,38,3,3/10/2022,
51895,22,276,23,0,2,28,-32.4489,152.51582,0.9,9,38,3,3/10/2022,
51895,22,277,0,0,0,24,-32.44887,152.51582,1.1,7,38,3,4/10/2022,
51895,22,277,1,0,2,25,-32.44888,152.51582,0.8,10,38,3,4/10/2022,
51895,22,277,2,0,0,25,-32.44892,152.51582,0.8,9,38,3,4/10/2022,
51895,22,277,3,0,4,24,-32.44893,152.51585,0.8,9,38,3,4/10/2022,
51895,22,277,4,0,2,25,-32.4489,152.51579,0.9,8,38,3,4/10/2022,
51895,22,277,5,0,10,25,-32.44856,152.51647,0.9,8,38,3,4/10/2022,
51895,22,277,6,0,82,20,-32.44835,152.51501,1.3,7,39,3,4/10/2022,
51895,22,277,7,0,70,25,-32.4476,152.51838,1.3,6,38,3,4/10/2022,
51895,22,277,8,1,82,27,-32.44771,152.51463,1.6,4,77,3,4/10/2022,
51895,22,277,9,0,90,29,-32.45103,152.50338,1.3,6,40,3,4/10/2022,
51895,22,277,10,0,96,30,-32.44816,152.51612,1,9,38,3,4/10/2022,
51895,22,277,11,0,52,35,-32.4488,152.5149,0.9,8,38,3,4/10/2022,
51895,22,277,12,0,80,34,-32.44785,152.51632,1,8,38,3,4/10/2022,
51895,22,277,13,0,4,34,-32.4469,152.51673,1.2,6,51,3,4/10/2022,
51895,22,277,14,0,10,36,-32.44819,152.5164,0.9,8,40,3,4/10/2022,
51895,22,277,15,0,2,33,-32.44803,152.51625,1.1,7,38,3,4/10/2022,
51895,22,277,16,0,14,37,-32.44844,152.51632,1.4,7,38,3,4/10/2022,
51895,22,277,17,0,78,30,-32.45192,152.51948,0.9,10,38,3,4/10/2022,
51895,22,277,18,0,54,29,-32.44897,152.51582,0.7,11,38,3,4/10/2022,
51895,22,277,19,0,2,29,-32.44892,152.51582,1,10,38,3,4/10/2022,
51895,22,277,20,0,0,29,-32.44893,152.51585,1,7,38,3,4/10/2022,
51895,22,277,21,0,0,26,-32.44889,152.51585,0.9,9,38,3,4/10/2022,
51895,22,277,22,0,26,25,-32.4489,152.51582,0.9,8,38,3,4/10/2022,
51895,22,277,23,0,2,27,-32.44888,152.51586,0.9,8,38,3,4/10/2022,
51895,22,278,0,1,2,36,-32.44886,152.51589,1,8,81,3,5/10/2022,
51895,22,278,1,0,2,30,-32.44885,152.51582,1,8,39,3,5/10/2022,
51895,22,278,2,0,2,31,-32.44898,152.51582,0.9,8,38,3,5/10/2022,
51895,22,278,3,0,2,35,-32.44907,152.51582,1.4,5,38,3,5/10/2022,
51895,22,278,4,0,0,38,-32.44886,152.51577,1,8,38,3,5/10/2022,
51895,22,278,5,0,54,26,-32.44797,152.51788,1,7,38,3,5/10/2022,
51895,22,278,6,1,76,26,-32.44963,152.51483,0.9,8,71,3,5/10/2022,
51895,22,278,7,0,88,25,-32.44909,152.51463,1.1,7,38,3,5/10/2022,
51895,22,278,8,0,74,30,-32.45,152.51342,0.8,8,38,3,5/10/2022,
51895,22,278,9,0,26,32,-32.44869,152.51585,0.9,9,43,3,5/10/2022,
51895,22,278,10,0,0,32,-32.44898,152.51586,1.2,7,40,3,5/10/2022,
51895,22,278,11,0,50,30,-32.45221,152.51463,0.8,9,38,3,5/10/2022,
51895,22,278,12,0,88,30,-32.4463,152.51654,1.1,7,38,3,5/10/2022,
51895,22,278,13,0,74,29,-32.44789,152.51516,0.9,8,38,3,5/10/2022,
51895,22,278,14,0,84,26,-32.43906,152.53195,1.1,8,38,3,5/10/2022,
51895,22,278,15,0,54,26,-32.44726,152.51448,0.8,9,38,3,5/10/2022,
51895,22,278,16,0,86,25,-32.45201,152.51579,1,9,38,3,5/10/2022,
51895,22,278,17,0,88,25,-32.45553,152.48426,0.7,11,39,3,5/10/2022,
51895,22,278,18,0,84,26,-32.46076,152.46612,0.7,11,38,3,5/10/2022,
51895,22,278,19,0,70,25,-32.47058,152.44453,1.1,10,38,3,5/10/2022,
51895,22,278,20,0,2,26,-32.47059,152.44451,0.7,11,38,3,5/10/2022,
51895,22,278,21,0,52,25,-32.47562,152.42248,0.9,8,38,3,5/10/2022,
51895,22,278,22,0,88,24,-32.44416,152.43559,1,8,38,3,5/10/2022,
51895,22,278,23,0,96,23,-32.41388,152.47096,0.8,9,38,3,5/10/2022,
51895,22,279,0,0,90,24,-32.39102,152.4541,1.5,6,39,3,6/10/2022,
51895,22,279,1,0,94,24,-32.38278,152.43635,0.9,9,38,3,6/10/2022,
51895,22,279,2,0,18,30,-32.38035,152.43705,1.2,7,38,3,6/10/2022,
51895,22,279,3,0,4,25,-32.38096,152.43647,1,8,38,3,6/10/2022,
51895,22,279,4,0,2,25,-32.38043,152.43663,1,8,38,3,6/10/2022,
51895,22,279,5,0,2,31,-32.38088,152.43678,0.9,8,39,3,6/10/2022,
51895,22,279,6,0,82,24,-32.37799,152.44834,2.1,6,38,3,6/10/2022,
51895,22,279,7,0,88,25,-32.38167,152.45982,1.3,6,38,3,6/10/2022,
51895,22,279,8,0,96,25,-32.38642,152.45875,1.3,6,38,3,6/10/2022,
51895,22,279,9,0,66,30,-32.37872,152.44807,0.9,9,39,3,6/10/2022,
51895,22,279,10,0,4,31,-32.37873,152.4481,1.1,8,38,3,6/10/2022,
51895,22,279,11,0,4,37,-32.3786,152.44789,0.9,9,38,3,6/10/2022,
51895,22,279,12,0,18,34,-32.37798,152.4504,1,8,38,3,6/10/2022,
51895,22,279,13,0,46,32,-32.38845,152.46092,1,8,39,3,6/10/2022,
51895,22,279,14,0,90,30,-32.40744,152.45475,1.2,7,38,3,6/10/2022,
51895,22,279,15,0,2,37,-32.40747,152.45489,0.8,10,38,3,6/10/2022,
51895,22,279,16,0,0,34,-32.40758,152.45475,1.1,8,38,3,6/10/2022,
51895,22,279,17,0,0,34,-32.40753,152.45489,0.8,11,38,3,6/10/2022,
51895,22,279,18,0,12,30,-32.40699,152.45376,0.8,10,38,3,6/10/2022,
51895,22,279,19,0,0,28,-32.40694,152.45375,1.2,9,38,3,6/10/2022,
51895,22,279,20,0,2,28,-32.40696,152.45367,0.7,11,38,3,6/10/2022,
51895,22,279,21,0,4,29,-32.40702,152.45367,0.9,8,38,3,6/10/2022,
51895,22,279,22,0,4,29,-32.4069,152.45367,1,8,37,3,6/10/2022,
51895,22,279,23,0,2,30,-32.40702,152.45368,0.9,8,38,3,6/10/2022,
51895,22,280,0,0,46,27,-32.40956,152.45216,1.4,7,38,3,7/10/2022,
51895,22,280,1,0,14,28,-32.40961,152.45166,1.4,7,37,3,7/10/2022,
51895,22,280,2,0,2,30,-32.40927,152.45201,1.5,6,39,3,7/10/2022,
51895,22,280,3,0,20,28,-32.40939,152.45063,1.1,7,38,3,7/10/2022,
51895,22,280,4,0,8,27,-32.40925,152.45039,1.2,6,38,3,7/10/2022,
51895,22,280,5,0,18,28,-32.40936,152.45216,1.6,6,38,3,7/10/2022,
51895,22,280,6,0,78,26,-32.40254,152.45788,1.3,7,39,3,7/10/2022,
51895,22,280,7,0,88,26,-32.39936,152.46131,1,7,38,3,7/10/2022,
51895,22,280,8,0,68,29,-32.39003,152.45361,0.8,9,38,3,7/10/2022,
51895,22,280,9,1,94,30,-32.38036,152.44735,0.8,10,118,3,7/10/2022,
51895,22,280,11,1,26,34,-32.37919,152.44245,0.9,9,65,3,7/10/2022,
51895,22,280,12,0,8,34,-32.37918,152.44227,1.1,7,38,3,7/10/2022,
51895,22,280,13,0,4,32,-32.37903,152.44242,1,8,40,3,7/10/2022,
51895,22,280,14,0,2,33,-32.37923,152.44238,1.1,7,39,3,7/10/2022,
51895,22,280,15,0,4,32,-32.37912,152.44227,0.9,9,38,3,7/10/2022,
51895,22,280,16,0,0,33,-32.37916,152.44223,1.1,8,38,3,7/10/2022,
51895,22,280,17,0,2,31,-32.37927,152.44239,0.7,11,37,3,7/10/2022,
51895,22,280,18,0,72,27,-32.3815,152.44848,0.9,9,38,3,7/10/2022,
51895,22,280,19,1,26,33,-32.37736,152.44796,1.1,9,70,3,7/10/2022,
51895,22,280,20,0,2,33,-32.37751,152.44807,1,8,46,3,7/10/2022,
51895,22,280,21,0,2,31,-32.37745,152.44807,0.9,9,40,3,7/10/2022,
51895,22,280,22,0,6,30,-32.37734,152.44807,0.9,9,38,3,7/10/2022,
51895,22,280,23,0,68,28,-32.38228,152.44865,0.8,9,39,3,7/10/2022,
51895,22,281,0,0,30,28,-32.3835,152.45077,1.5,6,38,3,8/10/2022,
51895,22,281,1,1,0,29,-32.38328,152.45046,0.9,8,69,3,8/10/2022,
51895,22,281,2,0,2,27,-32.38327,152.45039,0.9,8,38,3,8/10/2022,
51895,22,281,3,0,2,28,-32.38314,152.45033,0.7,10,37,3,8/10/2022,
51895,22,281,4,0,2,29,-32.38318,152.45036,1.3,7,40,3,8/10/2022,
51895,22,281,5,0,52,28,-32.38109,152.44802,1.1,7,38,3,8/10/2022,
51895,22,281,6,0,86,26,-32.3792,152.4602,0.9,9,37,3,8/10/2022,
51895,22,281,7,0,92,27,-32.40238,152.45758,0.9,8,38,3,8/10/2022,
51895,22,281,10,1,64,39,-32.44877,152.51472,1.1,8,61,3,8/10/2022,
51895,22,281,11,0,10,39,-32.44878,152.51498,0.9,9,38,3,8/10/2022,
51895,22,281,12,0,16,39,-32.4481,152.51541,0.9,8,38,3,8/10/2022,
51895,22,281,13,0,6,37,-32.44794,152.51516,1,7,38,3,8/10/2022,
51895,22,281,14,1,66,34,-32.44861,152.51643,1.1,7,65,3,8/10/2022,
51895,22,281,15,0,82,32,-32.44785,152.51478,1,9,38,3,8/10/2022,
51895,22,281,16,0,18,32,-32.44767,152.51605,1.1,8,38,3,8/10/2022,
51895,22,281,17,0,32,33,-32.4489,152.51562,0.7,12,38,3,8/10/2022,
51895,22,281,18,0,2,39,-32.44891,152.51579,0.8,10,38,3,8/10/2022,
51895,22,281,19,0,2,32,-32.4489,152.51589,1,10,38,3,8/10/2022,
51895,22,281,20,0,2,35,-32.44885,152.51582,0.8,9,38,3,8/10/2022,
51895,22,281,21,0,48,28,-32.44916,152.51602,0.8,9,38,3,8/10/2022,
51895,22,281,23,0,2,34,-32.44878,152.51556,1.3,6,38,3,8/10/2022,
51895,22,282,0,1,0,35,-32.44844,152.51567,1,7,64,3,9/10/2022,
51895,22,282,6,2,94,23,-32.45684,152.48764,0.9,9,102,3,9/10/2022,
51895,22,282,7,0,96,24,-32.45148,152.50906,0.9,8,38,3,9/10/2022,
51895,22,282,8,0,92,24,-32.45322,152.50036,1.1,7,38,3,9/10/2022,
51895,22,282,12,0,90,24,-32.44803,152.51528,1.4,6,38,3,9/10/2022,
51895,22,282,13,1,32,27,-32.44833,152.51638,1,7,99,3,9/10/2022,
51895,22,282,14,0,80,27,-32.45373,152.51991,0.8,10,38,3,9/10/2022,
51895,22,282,15,0,72,30,-32.44793,152.5149,0.9,9,38,3,9/10/2022,
51895,22,282,16,0,26,27,-32.44869,152.51577,1.4,6,38,3,9/10/2022,
51895,22,282,17,1,0,30,-32.44858,152.51589,1,7,71,3,9/10/2022,
51895,22,282,20,0,22,28,-32.44886,152.51541,1,7,38,3,9/10/2022,
51895,22,282,21,0,2,29,-32.44891,152.51548,0.8,9,41,3,9/10/2022,
51895,22,282,22,1,38,27,-32.44841,152.5157,1.1,7,103,3,9/10/2022,
51895,22,283,0,1,0,29,-32.44881,152.51562,1,8,110,3,10/10/2022,
51895,22,283,5,1,44,25,-32.44845,152.51562,0.9,8,52,3,10/10/2022,
51895,22,283,6,0,68,24,-32.45096,152.51658,1.3,6,38,3,10/10/2022,
51895,22,283,7,0,54,27,-32.44917,152.51615,1.2,6,38,3,10/10/2022,
51895,22,283,8,0,76,26,-32.45046,152.51686,1,7,39,3,10/10/2022,
51895,22,283,9,1,44,30,-32.44761,152.51582,0.9,9,71,3,10/10/2022,
51895,22,283,10,0,24,34,-32.44853,152.51547,0.9,9,38,3,10/10/2022,
51895,22,283,11,0,16,37,-32.44779,152.51487,0.7,10,38,3,10/10/2022,
51895,22,283,12,0,60,34,-32.44787,152.51562,0.9,8,38,3,10/10/2022,
51895,22,283,13,0,40,39,-32.44833,152.51556,1,7,38,3,10/10/2022,
51895,22,283,15,0,2,36,-32.4485,152.51544,1,8,38,3,10/10/2022,
51895,22,283,16,0,82,29,-32.45703,152.49998,1.1,9,38,3,10/10/2022,
51895,22,283,17,0,68,27,-32.4567,152.49969,0.8,11,38,3,10/10/2022,
51895,22,283,18,0,86,27,-32.45942,152.4797,0.8,11,38,3,10/10/2022,
51895,22,283,19,0,90,26,-32.45561,152.48808,0.9,11,38,3,10/10/2022,
51895,22,283,20,0,4,26,-32.45564,152.48808,1.1,9,38,3,10/10/2022,
51895,22,283,21,0,74,26,-32.45355,152.49674,1,7,38,3,10/10/2022,
51895,22,283,22,0,10,30,-32.45384,152.49751,1,8,38,3,10/10/2022,
51895,22,283,23,0,2,29,-32.45378,152.49748,1,8,38,3,10/10/2022,
51895,22,284,0,0,2,31,-32.45373,152.49755,0.9,9,38,3,11/10/2022,
51895,22,284,1,0,2,27,-32.45384,152.49754,0.8,10,38,3,11/10/2022,
51895,22,284,2,0,2,27,-32.45385,152.49754,1.1,6,38,3,11/10/2022,
51895,22,284,3,0,2,27,-32.45385,152.49754,0.8,10,37,3,11/10/2022,
51895,22,284,4,0,6,28,-32.45378,152.49754,1,7,38,3,11/10/2022,
51895,22,284,5,0,36,25,-32.45464,152.50384,0.7,10,39,3,11/10/2022,
51895,22,284,6,0,74,26,-32.44828,152.51531,1.6,6,54,3,11/10/2022,
51895,22,284,7,0,34,25,-32.44176,152.52058,0.8,9,57,3,11/10/2022,
51895,22,284,8,0,92,28,-32.44914,152.51605,0.8,10,40,3,11/10/2022,
51895,22,284,10,0,28,35,-32.44799,152.51623,0.9,9,38,3,11/10/2022,
51895,22,284,11,0,16,39,-32.44856,152.51551,1,8,38,3,11/10/2022,
51895,22,284,12,0,6,39,-32.44856,152.51556,0.9,8,38,3,11/10/2022,
51895,22,284,13,0,4,37,-32.44858,152.51548,0.9,8,38,3,11/10/2022,
51895,22,284,14,0,8,37,-32.44836,152.51541,0.9,9,38,3,11/10/2022,
51895,22,284,15,0,10,37,-32.44872,152.51544,1.2,7,53,3,11/10/2022,
51895,22,284,16,0,66,32,-32.45402,152.5193,0.8,10,37,3,11/10/2022,
51895,22,284,17,0,92,30,-32.45713,152.49557,0.9,10,38,3,11/10/2022,
51895,22,284,18,0,88,27,-32.4567,152.47206,0.7,11,39,3,11/10/2022,
51895,22,284,19,1,92,28,-32.45813,152.46852,0.9,11,66,3,11/10/2022,
51895,22,284,20,0,22,26,-32.45783,152.46862,0.8,9,37,3,11/10/2022,
51895,22,284,21,0,50,29,-32.44786,152.47256,0.9,8,40,3,11/10/2022,
51895,22,284,22,0,60,25,-32.44332,152.4729,0.8,9,39,3,11/10/2022,
51895,22,284,23,1,56,27,-32.43589,152.47091,0.8,9,69,3,11/10/2022,
51895,22,285,0,0,26,34,-32.43448,152.46836,1.6,5,38,3,12/10/2022,
51895,22,285,1,0,28,25,-32.43298,152.46543,0.9,9,38,3,12/10/2022,
51895,22,285,2,1,96,23,-32.40109,152.46028,1.2,7,70,3,12/10/2022,
